post,label,source,dialect
الي يعجبني هو المصداقية و الشفافية مهما زاد انتقاد الناس و استيائهم لعدم انتهاء الذروة,normal,Data_World,slang
و أخيرًا يتصاعد عدد المتعافين عن عدد الحالات النشطة ، اللهم لك الحمد شكرًا وزارة الصحة و شكرًا لكل طبيب و شكرا لكل الجهود المبذولة ل مواجهة هذه الجائحة الحمدلله علي نعمة قطر,normal,Data_World,slang
الحمدلله ، تصاعد عدد المتعافين اللهم لك الحمد والشكر ، والله يرحم الموتى ويشفي المرضى.,normal,Data_World,slang
الحمدلله عدد حالات الشفاء في تزايد ملحوظ ربنا يكرم اخواتنا القطريين والشعب القطرى المحترم ويزيل الغمه وترجع الامور افضل من الاول وان شاءالله ربنا يكرم مصرنا الحبيبه والدول العربيه والاسلاميه والسيطره ع الوضع ونرجع افضل ماكنا وترجع الشعوب لبعضها بدل الافتراقات دى حفظ الله مصر وقطر,normal,Data_World,slang
مع تطبيق البروتوكول الجديد .. اصبح عدد المتعافين اكثر من عدد المصابين ان شاء الله كلام منظمة الصحه العالميه يطلع صحيح .. والمرض ما يكون معدي بعد 10 ايام من احتضان الفايروس,normal,Data_World,slang
الحمدالله وبدات بوادر الانفراج من عند الله عز وجل الف حمد وشكر ليك يارب الم يقل رب العزة ان مع العسر يسرا  ,normal,Data_World,slang
الحمد لله اليوم اقل من امس 800 حاله والتشافي اكثر بخمسين بالميه من المصابين,normal,Data_World,slang
الحمدالله اعتقد جي قربنا نخلص من فترة الذروه عدد الفحوصات اليوم مقارنه بعدد المصابين يعتبر شى ايجابي ومريح الحمدالله يارب الله يرحم اللي توفو ويغفر لهم ويشفي المصابين ويرفع عنا الوباء يارب ويحفظ قطر,normal,Data_World,slang
الحمدلله رب العالمين عدد اجمالي المتعافية طاف عدد الحالات النشطة وهذا ثاني مؤشر طيب .. المؤشر الاول هو عدد الحالات الشفاء اليومية اعل من عدد الاصابات اليومية .. الله يرفع البلاء عنا #قطر #لأجل_قطر_كلنا_في_البيت,normal,Data_World,slang
"الحمد لله وان شاء الله هذا مؤشر على بداية انحسار الوباء في دولة قطر بإذن الله
",normal,Data_World,slang
الحمدالله خلال ٣ ايام مابيكون عندكم كرونا ، كل يوم ٥٠٠٠ الاف شفاء👌🏼,normal,Data_World,slang
"الحمد لله والشكر لله، بدأ العد التنازلي للإصابات والقادم أفضل بأذن الله الواحد الأحد، اليوم عدد الإصابات1648 عدد حالات الشفاء4451 الوفيات2 مجموع الوفيات 38أقل نسبةوفيات في العالم في قطر وإن شاءالله قريبا وينتهي الوباء من قطر وجميع العالم شكراللعاملين بوزارة الصحة, الله يعينكم،",normal,Data_World,slang
الحمد لله عدد المتعافين في تزايد . شكرا قطر ..شكرا الجيش الابيض,normal,Data_World,slang
آخر مستجدات مرض فيروس كورونا في قطر ,normal,Data_World,slang
الحمدلله أعداد المصابين في إنخفاض ، ونسأل الله لهم الشفاء العاجل ، ونلاحظ كذلك أعداد المتعافين ممتاز ، والله يشفي كل مريض ويرحم كل ميت ، فقط علينا الدعاء ومن ثم الإلتزام . وأبشروا بالخير إن شاء الله ويزول هذا الوباء ، تفائلوا بالخير تجدوه .,normal,Data_World,slang
الحمد لله ابتدت الارقام تنخفض و ارقام المتعافين تزيد. كله بفضل و رحمة من الله و جهود المؤسسات و التزام الناس بالصحة. شكراً للجميع ,normal,Data_World,slang
الحمدالله دائماً وابدا .. ماشاءالله عدد مجموع المصابين في حالة انخفاض مقارنة قبل .. بالمقابل ارتفاع عدد حالات الشفاء ... #الحمدالله,normal,Data_World,slang
أمس عدد الاصابات بالنسبه لعدد المفحوصين= 40.38% أما اليوم صارت النسبه = 39.55% الفرق كنسبه انخفض بمعدل 0.83% ولايوجد معدل نمو من امس الى اليوم اذا قارنا امس باليوم فالمعدل ايجابي والحمدلله,normal,Data_World,slang
"ما شاء الله أعداد المتعافين في تزايد كبير هذه بشرة خير بإذن الله
",normal,Data_World,slang
"الحمدلله، الاصابات بدت تتناقص من أمس وحالات التشافي في ازدياد
",normal,Data_World,slang
اللهم لك الحمدلله والشكر والله يجزاكم كل خير ويبارك جهودكم يا وزارة الصحة,normal,Data_World,slang
الحمدالله الاعداد امس و اليوم بدت تنزل تفائلو بالخير  🤲🏻,normal,Data_World,slang
"الحمدلله الارقام في انخفاض ، شكرا لجهودكم
",normal,Data_World,slang
بوركت جهود الدولة والطاقم الطبي,normal,Data_World,slang
الحمدلله الاعداد قاعده تنزل,normal,Data_World,slang
الحمدلله العدد اقل من امس ,normal,Data_World,slang
الحمد لله احسن الوضع,normal,Data_World,slang
نبدأ اليوم بعون الله وتوفيقه المرحلة الثانية من رفع القيود،نبدؤها متوكلين على الله،متواصين بتقوي الله،وتقدير الظرف الحساس،ومقدمين المصلحة العامة للبلاد والعباد،ومقدرين ما يبذله المسؤولون من حماية الناس بإذن الله،عسي الله أن يدفع عنا وبلادنا وبلدان المسلمين الضر والبلاء والفتنة .,normal,Data_World,slang
آخر مستجدات كورونا,normal,Data_World,slang
عدد الإصابات بالنسبه للفحوصات يعتبر شى إيجابي ويبعث التفاؤول ياليت الناس تلتزم تلتزم والله يرحم اللي توفو ويغفر لهم ويشفي المصابين ويحفظنا ويحفظ اهلنا ويرفع عنا الوباء والبلاء,normal,Data_World,slang
آخر مستجدات كورونا,normal,Data_World,slang
"اللهم لك الحمد .. من كم يوم ارتفعت نسبة الاصابة بين المفحوصين الى ٤٤ ٪ و بدا بعدها المنحنى بالتعافي و لله الحمد . اليوم النسبة ٣٥٪ من المفحوصين . . اللهم لك الحمد في العسر و في اليسر ..
",normal,Data_World,slang
الحمد لله ما في وفيات الله يجزيكم الخير و يعطيكم العافية يارب تتحسن الأوضاع اكثر و ما عاد نشوف وفيات ابدا🤲🏻,normal,Data_World,slang
الحمدالله مافي وفيات اليوم,normal,Data_World,slang
الأرقام تؤكد ان الوباء بدا ينحصر، نهايته قربت ان شاءالله ✌🏻، والله يشافي ويعافي كل مصاب,normal,Data_World,slang
